id,count,unique_hashes,all_identical,created_list,updated_list,revisions,titles
7675647,2,1,True,2023-02-24T21:18:57.690229+00:00|2023-02-24T21:18:57.690229+00:00,2023-02-25T02:26:40.845753+00:00|2023-02-25T02:26:40.845753+00:00,2|2,Co enzyme Q10 and letrozole on spermiogram ‎ | Co enzyme Q10 and letrozole on spermiogram ‎
7675684,2,1,True,2023-02-24T22:00:37.642921+00:00|2023-02-24T22:00:37.642921+00:00,2023-02-25T02:26:40.857243+00:00|2023-02-25T02:26:40.857243+00:00,2|2,Supplementary material for XXX - test upload | Supplementary material for XXX - test upload
7675745,2,1,True,2023-02-24T22:45:22.294011+00:00|2023-02-24T22:45:22.294011+00:00,2025-09-14T03:03:53.951906+00:00|2025-09-14T03:03:53.951906+00:00,12|12,The Index of Relative Rurality (IRR): US County Data for 2020 | The Index of Relative Rurality (IRR): US County Data for 2020
7675783,2,1,True,2023-02-25T00:39:36.265576+00:00|2023-02-25T00:39:36.265576+00:00,2023-03-04T02:26:40.477198+00:00|2023-03-04T02:26:40.477198+00:00,5|5,Sources of PM2.5-associated Health Risks in Europe and Corresponding Emission-induced Changes during 2005-2015 | Sources of PM2.5-associated Health Risks in Europe and Corresponding Emission-induced Changes during 2005-2015
7675806,2,1,True,2023-02-24T23:57:40.306561+00:00|2023-02-24T23:57:40.306561+00:00,2023-02-25T02:26:39.845444+00:00|2023-02-25T02:26:39.845444+00:00,2|2,Dataset for machine learning guided prediction of the yield strength and hardness of multi-principal element alloys | Dataset for machine learning guided prediction of the yield strength and hardness of multi-principal element alloys
7675816,2,1,True,2023-02-24T23:57:43.583352+00:00|2023-02-24T23:57:43.583352+00:00,2023-03-13T21:55:56.727396+00:00|2023-03-13T21:55:56.727396+00:00,3|3,Urban tree pests can support biological control services in landscape shrubs | Urban tree pests can support biological control services in landscape shrubs
7675826,2,1,True,2023-02-25T00:15:38.428785+00:00|2023-02-25T00:15:38.428785+00:00,2023-02-25T02:26:39.818701+00:00|2023-02-25T02:26:39.818701+00:00,2|2,Role of electronic correlations in the kagome-lattice superconductor LaRh3B2 | Role of electronic correlations in the kagome-lattice superconductor LaRh3B2
7675907,2,1,True,2023-02-25T01:26:56.127640+00:00|2023-02-25T01:26:56.127640+00:00,2023-02-25T02:26:39.825588+00:00|2023-02-25T02:26:39.825588+00:00,2|2,"How to estimate body condition in large lizards? Argentine black and white tegu (Salvator merianae, Duméril and Bibron,  | How to estimate body condition in large lizards? Argentine black and white tegu (Salvator merianae, Duméril and Bibron, "
7675996,2,1,True,2023-02-25T02:59:27.472319+00:00|2023-02-25T02:59:27.472319+00:00,2023-02-25T14:26:36.356227+00:00|2023-02-25T14:26:36.356227+00:00,2|2,Data for: Sex-biased infections scale to population impacts for an emerging wildlife disease | Data for: Sex-biased infections scale to population impacts for an emerging wildlife disease
7676003,2,1,True,2023-02-25T03:03:48.336106+00:00|2023-02-25T03:03:48.336106+00:00,2023-02-25T14:26:36.353804+00:00|2023-02-25T14:26:36.353804+00:00,2|2,Detecting microservice anti-patterns using interactive service call graphs: Effort Assessment | Detecting microservice anti-patterns using interactive service call graphs: Effort Assessment
7676291,2,1,True,2023-02-25T07:02:58.220224+00:00|2023-02-25T07:02:58.220224+00:00,2023-02-25T14:26:36.732406+00:00|2023-02-25T14:26:36.732406+00:00,2|2,Dataset for Mapping State Transition Susceptibility in Quantum Annealing Part 1 | Dataset for Mapping State Transition Susceptibility in Quantum Annealing Part 1
7676350,2,1,True,2023-02-25T07:19:40.444102+00:00|2023-02-25T07:19:40.444102+00:00,2023-02-25T14:26:36.760838+00:00|2023-02-25T14:26:36.760838+00:00,2|2,Dataset for Mapping State Transition Susceptibility in Quantum Annealing Part 2 | Dataset for Mapping State Transition Susceptibility in Quantum Annealing Part 2
7676373,2,1,True,2023-02-25T22:16:12.676245+00:00|2023-02-25T22:16:12.676245+00:00,2025-04-02T10:20:37.781935+00:00|2025-04-02T10:20:37.781935+00:00,9|9,Ensemble Digital Terrain Model (EDTM) of the world | Ensemble Digital Terrain Model (EDTM) of the world
7676389,2,1,True,2023-02-25T18:18:18.658990+00:00|2023-02-25T18:18:18.658990+00:00,2023-02-26T02:26:33.006810+00:00|2023-02-26T02:26:33.006810+00:00,2|2,Dataset for Mapping State Transition Susceptibility in Quantum Annealing Part 3 | Dataset for Mapping State Transition Susceptibility in Quantum Annealing Part 3
7676508,2,1,True,2023-02-25T08:07:57.655264+00:00|2023-02-25T08:07:57.655264+00:00,2023-02-25T14:26:36.687618+00:00|2023-02-25T14:26:36.687618+00:00,2|2,Table 1.  Phytochemical Examination Of  Ethyl Acetate Subfraction Of Meniran Leaves | Table 1.  Phytochemical Examination Of  Ethyl Acetate Subfraction Of Meniran Leaves
7676537,2,1,True,2023-02-25T08:18:02.368190+00:00|2023-02-25T08:18:02.368190+00:00,2023-02-25T14:26:36.872385+00:00|2023-02-25T14:26:36.872385+00:00,2|2,"Levantamento dos trabalhos recuperados pesquisando pela palavra ""Jogo"" na plataforma BRAPCI até 2022. | Levantamento dos trabalhos recuperados pesquisando pela palavra ""Jogo"" na plataforma BRAPCI até 2022."
7676632,2,1,True,2023-02-25T09:05:24.024962+00:00|2023-02-25T09:05:24.024962+00:00,2023-06-11T10:10:04.129916+00:00|2023-06-11T10:10:04.129916+00:00,3|3,Microbial carbon use efficiency promotes global soil carbon storage | Microbial carbon use efficiency promotes global soil carbon storage
7676642,2,1,True,2023-02-25T09:11:05.354368+00:00|2023-02-25T09:11:05.354368+00:00,2023-02-25T14:26:36.365455+00:00|2023-02-25T14:26:36.365455+00:00,2|2,"Supplementary material 1 from: Nguyen AD, Stoev P, Nguyen LTP, Vu TT (2023) A new species of Paracortina from a Vietname | Supplementary material 1 from: Nguyen AD, Stoev P, Nguyen LTP, Vu TT (2023) A new species of Paracortina from a Vietname"
7676646,2,1,True,2023-02-25T09:11:10.448938+00:00|2023-02-25T09:11:10.448938+00:00,2023-02-25T14:26:36.435454+00:00|2023-02-25T14:26:36.435454+00:00,2|2,"Supplementary material 1 from: Royzenblat S, Kulacic J, Friedrich M (2023) Evidence of ancestral nocturnality, locomotor | Supplementary material 1 from: Royzenblat S, Kulacic J, Friedrich M (2023) Evidence of ancestral nocturnality, locomotor"
7676650,2,1,True,2023-02-25T09:11:13.649222+00:00|2023-02-25T09:11:13.649222+00:00,2023-02-25T14:26:36.394981+00:00|2023-02-25T14:26:36.394981+00:00,2|2,"Supplementary material 4 from: Royzenblat S, Kulacic J, Friedrich M (2023) Evidence of ancestral nocturnality, locomotor | Supplementary material 4 from: Royzenblat S, Kulacic J, Friedrich M (2023) Evidence of ancestral nocturnality, locomotor"
7676652,2,1,True,2023-02-25T09:11:17.772041+00:00|2023-02-25T09:11:17.772041+00:00,2023-02-25T14:26:36.703947+00:00|2023-02-25T14:26:36.703947+00:00,2|2,"Supplementary material 3 from: Royzenblat S, Kulacic J, Friedrich M (2023) Evidence of ancestral nocturnality, locomotor | Supplementary material 3 from: Royzenblat S, Kulacic J, Friedrich M (2023) Evidence of ancestral nocturnality, locomotor"
7676656,2,1,True,2023-02-25T09:11:20.858734+00:00|2023-02-25T09:11:20.858734+00:00,2023-02-25T14:26:36.685509+00:00|2023-02-25T14:26:36.685509+00:00,2|2,"Supplementary material 2 from: Royzenblat S, Kulacic J, Friedrich M (2023) Evidence of ancestral nocturnality, locomotor | Supplementary material 2 from: Royzenblat S, Kulacic J, Friedrich M (2023) Evidence of ancestral nocturnality, locomotor"
7676658,2,1,True,2023-02-25T09:11:25.096229+00:00|2023-02-25T09:11:25.096229+00:00,2023-02-25T14:26:36.467795+00:00|2023-02-25T14:26:36.467795+00:00,2|2,"Supplementary material 5 from: Royzenblat S, Kulacic J, Friedrich M (2023) Evidence of ancestral nocturnality, locomotor | Supplementary material 5 from: Royzenblat S, Kulacic J, Friedrich M (2023) Evidence of ancestral nocturnality, locomotor"
7676662,2,1,True,2023-02-25T09:11:29.956289+00:00|2023-02-25T09:11:29.956289+00:00,2023-02-25T14:26:36.464894+00:00|2023-02-25T14:26:36.464894+00:00,2|2,"Supplementary material 1 from: Damadi E, Yazdani Moghaddam F, Ghanbarifardi M (2023) Species delimitation, molecular phy | Supplementary material 1 from: Damadi E, Yazdani Moghaddam F, Ghanbarifardi M (2023) Species delimitation, molecular phy"
7676666,2,1,True,2023-02-25T09:11:34.331704+00:00|2023-02-25T09:11:34.331704+00:00,2023-02-25T14:26:36.392258+00:00|2023-02-25T14:26:36.392258+00:00,2|2,"Supplementary material 1 from: Bourret A, Nozères C, Parent E, Parent GJ (2023) Maximizing the reliability and the numbe | Supplementary material 1 from: Bourret A, Nozères C, Parent E, Parent GJ (2023) Maximizing the reliability and the numbe"
7676708,2,1,True,2023-02-25T10:11:57.679648+00:00|2023-02-25T10:11:57.679648+00:00,2023-02-25T14:26:36.742582+00:00|2023-02-25T14:26:36.742582+00:00,2|2,Observation of room temperature excitons in an atomically thin topological insulator | Observation of room temperature excitons in an atomically thin topological insulator
7676731,2,1,True,2023-02-25T10:04:12.987789+00:00|2023-02-25T10:04:12.987789+00:00,2024-07-12T14:06:26.210705+00:00|2024-07-12T14:06:26.210705+00:00,5|5,Table 2. Results of organoleptic observation's ointment subfraction 10%  Meniran leaves | Table 2. Results of organoleptic observation's ointment subfraction 10%  Meniran leaves
7676753,2,1,True,2023-02-25T10:16:15.062027+00:00|2023-02-25T10:16:15.062027+00:00,2024-07-12T14:06:23.170323+00:00|2024-07-12T14:06:23.170323+00:00,6|6,Table3. TLC Result 10 % ethyl acetate subfraction of Meniran leaves | Table3. TLC Result 10 % ethyl acetate subfraction of Meniran leaves
7676760,2,1,True,2023-02-25T10:18:28.887722+00:00|2023-02-25T10:18:28.887722+00:00,2023-02-25T14:26:36.806603+00:00|2023-02-25T14:26:36.806603+00:00,2|2,PXD036868 | PXD036868
7676809,2,1,True,2023-02-25T10:54:23.702001+00:00|2023-02-25T10:54:23.702001+00:00,2025-04-24T07:28:58.260702+00:00|2025-04-24T07:28:58.260702+00:00,9|9,Stakeholders of the EU ETS - Interviews | Stakeholders of the EU ETS - Interviews
7677000,2,1,True,2023-02-25T12:49:59.932093+00:00|2023-02-25T12:49:59.932093+00:00,2023-03-28T07:07:44.083441+00:00|2023-03-28T07:07:44.083441+00:00,5|5,Static measurements - Lateral stiffness of bicycle tyres | Static measurements - Lateral stiffness of bicycle tyres
7677015,2,1,True,2023-02-25T12:45:57.241612+00:00|2023-02-25T12:45:57.241612+00:00,2023-02-25T14:26:36.795337+00:00|2023-02-25T14:26:36.795337+00:00,2|2,"Dataset related to article ""Acute Blood Levels of Neurofilament Light Indicate One-Year White Matter Pathology and Funct | Dataset related to article ""Acute Blood Levels of Neurofilament Light Indicate One-Year White Matter Pathology and Funct"
7677163,2,1,True,2023-02-25T14:16:08.449904+00:00|2023-02-25T14:16:08.449904+00:00,2023-02-25T14:26:36.820458+00:00|2023-02-25T14:26:36.820458+00:00,2|2,dirona_albolineata_zanfona_1.fasta.gz | dirona_albolineata_zanfona_1.fasta.gz
7677180,2,1,True,2023-02-25T14:32:17.364375+00:00|2023-02-25T14:32:17.364375+00:00,2023-03-14T09:04:31.427059+00:00|2023-03-14T09:04:31.427059+00:00,3|3,Age and Masculinities During the Neo-Assyrian Period Data | Age and Masculinities During the Neo-Assyrian Period Data
7677216,2,1,True,2023-02-25T14:51:31.000805+00:00|2023-02-25T14:51:31.000805+00:00,2023-02-26T02:26:33.132722+00:00|2023-02-26T02:26:33.132722+00:00,2|2,mesocentrotus_franciscanus_zanfona_1.fasta.gz | mesocentrotus_franciscanus_zanfona_1.fasta.gz
7677231,2,1,True,2023-02-25T15:13:31.944521+00:00|2023-02-25T15:13:31.944521+00:00,2024-07-12T14:05:24.072929+00:00|2024-07-12T14:05:24.072929+00:00,5|5,"Table 4. The average percentage of wound healing on day 5, 10 And 15 of the control, comparison and 10% of subfraction e | Table 4. The average percentage of wound healing on day 5, 10 And 15 of the control, comparison and 10% of subfraction e"
7677281,2,1,True,2023-02-25T15:50:57.988495+00:00|2023-02-25T15:50:57.988495+00:00,2024-07-12T14:05:12.778114+00:00|2024-07-12T14:05:12.778114+00:00,5|5,Table 5. Results of calculation of the percentage of wound healing analysis of variance (ANOVA) one way with SPSS 23.00 | Table 5. Results of calculation of the percentage of wound healing analysis of variance (ANOVA) one way with SPSS 23.00
7677291,2,1,True,2023-02-25T15:59:14.162257+00:00|2023-02-25T15:59:14.162257+00:00,2023-02-26T02:26:33.104014+00:00|2023-02-26T02:26:33.104014+00:00,2|2,mopalia_muscosa_zanfona_1.fasta.gz | mopalia_muscosa_zanfona_1.fasta.gz
7677320,2,1,True,2023-02-25T16:33:44.080240+00:00|2023-02-25T16:33:44.080240+00:00,2024-07-12T14:04:58.947718+00:00|2024-07-12T14:04:58.947718+00:00,5|5,"Table 6. The average epithelialization time in the control, comparison, and 10% concentration respectively was day 10, d | Table 6. The average epithelialization time in the control, comparison, and 10% concentration respectively was day 10, d"
7677338,2,1,True,2023-02-25T17:15:58.674667+00:00|2023-02-25T17:15:58.674667+00:00,2023-02-27T08:09:44.316521+00:00|2023-02-27T08:09:44.316521+00:00,4|4,DATASET: ACOUSTIC SUBJECTIVE TEST DATABASE | DATASET: ACOUSTIC SUBJECTIVE TEST DATABASE
7677349,2,1,True,2023-02-25T17:13:54.511586+00:00|2023-02-25T17:13:54.511586+00:00,2024-07-12T14:04:53.623711+00:00|2024-07-12T14:04:53.623711+00:00,5|5,Table 7. Results of calculation of epithelialization time statistics one-way analysis of variance (ANOVA) with SPSS 23.0 | Table 7. Results of calculation of epithelialization time statistics one-way analysis of variance (ANOVA) with SPSS 23.0
7677356,2,1,True,2023-02-25T17:22:55.444288+00:00|2023-02-25T17:22:55.444288+00:00,2023-02-26T02:26:33.346722+00:00|2023-02-26T02:26:33.346722+00:00,2|2,Aqueous self-assembly of a wide range of sophorolipid and glucolipid microbial bioamphiphiles (biosurfactants): consider | Aqueous self-assembly of a wide range of sophorolipid and glucolipid microbial bioamphiphiles (biosurfactants): consider
7677398,2,1,True,2023-02-25T18:17:30.892683+00:00|2023-02-25T18:17:30.892683+00:00,2023-02-26T02:26:33.039034+00:00|2023-02-26T02:26:33.039034+00:00,3|3,Stowaways S1. Methods & Comparative Materials | Stowaways S1. Methods & Comparative Materials
7677424,2,1,True,2023-02-25T20:17:12.178282+00:00|2023-02-25T20:17:12.178282+00:00,2023-02-26T02:26:33.031352+00:00|2023-02-26T02:26:33.031352+00:00,2|2,Dataset for Mapping State Transition Susceptibility in Quantum Annealing Part 4 | Dataset for Mapping State Transition Susceptibility in Quantum Annealing Part 4
7677435,2,1,True,2023-02-25T18:26:50.468374+00:00|2023-02-25T18:26:50.468374+00:00,2023-10-11T12:15:23.028925+00:00|2023-10-11T12:15:23.028925+00:00,3|3,Dataset Treatment of early childhood caries with three different topical fluoride treatments: a randomised clinical tria | Dataset Treatment of early childhood caries with three different topical fluoride treatments: a randomised clinical tria
7677467,2,1,True,2023-02-25T18:37:17.474510+00:00|2023-02-25T18:37:17.474510+00:00,2023-02-26T02:26:33.222969+00:00|2023-02-26T02:26:33.222969+00:00,2|2,Stowaways Supplement S6. Relative Size Index (RSI) Comparative Dataset & R Code for Mediterranean Ship Rats | Stowaways Supplement S6. Relative Size Index (RSI) Comparative Dataset & R Code for Mediterranean Ship Rats
7677478,2,1,True,2023-02-25T18:44:07.756640+00:00|2023-02-25T18:44:07.756640+00:00,2024-07-12T14:04:13.490351+00:00|2024-07-12T14:04:13.490351+00:00,5|5,Sources of Environmental risks from artificial nighttime lighting widespread and increasing across Europe | Sources of Environmental risks from artificial nighttime lighting widespread and increasing across Europe
7677506,2,1,True,2023-02-25T19:09:53.802431+00:00|2023-02-25T19:09:53.802431+00:00,2024-07-12T14:03:56.532011+00:00|2024-07-12T14:03:56.532011+00:00,5|5,Doodleverse/Segmentation Zoo/Seg2Map Segformer models for Chesapeake/7-class segmentation of RGB 512x512 high-res. image | Doodleverse/Segmentation Zoo/Seg2Map Segformer models for Chesapeake/7-class segmentation of RGB 512x512 high-res. image
7677510,2,1,True,2023-02-25T19:10:31.326245+00:00|2023-02-25T19:10:31.326245+00:00,2024-07-12T14:03:51.796244+00:00|2024-07-12T14:03:51.796244+00:00,5|5,Table 8. Calculation of regression equation of hydroxyproline standard solution At λ = 559 nm | Table 8. Calculation of regression equation of hydroxyproline standard solution At λ = 559 nm
7677553,2,1,True,2023-02-25T20:00:54.904778+00:00|2023-02-25T20:00:54.904778+00:00,2023-02-26T02:26:33.070468+00:00|2023-02-26T02:26:33.070468+00:00,2|2,Bimodal activity of diurnal flower visitation at high elevation | Bimodal activity of diurnal flower visitation at high elevation
7677651,2,1,True,2023-02-25T21:24:31.336941+00:00|2023-02-25T21:24:31.336941+00:00,2023-02-27T07:52:13.204277+00:00|2023-02-27T07:52:13.204277+00:00,5|5,"Dataset: ""The challenge of ionisation chamber dosimetry in ultra-short pulsed high dose-rate Very High Energy Electron b | Dataset: ""The challenge of ionisation chamber dosimetry in ultra-short pulsed high dose-rate Very High Energy Electron b"
7677723,2,1,True,2023-02-25T23:00:44.162166+00:00|2023-02-25T23:00:44.162166+00:00,2023-04-15T20:11:01.873652+00:00|2023-04-15T20:11:01.873652+00:00,3|3,Predicted structures for comparison with IgFold | Predicted structures for comparison with IgFold
7677730,2,1,True,2023-02-25T23:06:36.960212+00:00|2023-02-25T23:06:36.960212+00:00,2023-03-22T10:16:13.380085+00:00|2023-03-22T10:16:13.380085+00:00,6|6,FastKGQA: A modified  knowledge base of the MoviesQA dataset for prototyping | FastKGQA: A modified  knowledge base of the MoviesQA dataset for prototyping
7677759,2,1,True,2023-02-25T23:56:58.822936+00:00|2023-02-25T23:56:58.822936+00:00,2023-02-26T02:26:33.096681+00:00|2023-02-26T02:26:33.096681+00:00,2|2,scatophagus_argus_CSIRO1_decontaminated_FSCR.fasta.gx | scatophagus_argus_CSIRO1_decontaminated_FSCR.fasta.gx
7677761,2,1,True,2023-02-26T00:15:16.741860+00:00|2023-02-26T00:15:16.741860+00:00,2023-02-26T02:26:33.076849+00:00|2023-02-26T02:26:33.076849+00:00,2|2,Tidal channel formation in a rapidly invaded micro-tidal marsh: the role of dynamic vegetation pattern and concurrent ch | Tidal channel formation in a rapidly invaded micro-tidal marsh: the role of dynamic vegetation pattern and concurrent ch
7677766,2,1,True,2023-02-26T00:25:20.393248+00:00|2023-02-26T00:25:20.393248+00:00,2023-02-26T02:26:33.099964+00:00|2023-02-26T02:26:33.099964+00:00,2|2,Molecular mapping of quantitative trait loci (QTL) for resistance to early blight in tomato | Molecular mapping of quantitative trait loci (QTL) for resistance to early blight in tomato
7677781,2,1,True,2023-02-26T00:33:28.346579+00:00|2023-02-26T00:33:28.346579+00:00,2023-02-26T02:26:33.160906+00:00|2023-02-26T02:26:33.160906+00:00,2|2,Dual-frequency photonic crystal nanocolloid with hue and brightness-tunable structural colours | Dual-frequency photonic crystal nanocolloid with hue and brightness-tunable structural colours
7677794,2,1,True,2023-02-26T01:08:19.201361+00:00|2023-02-26T01:08:19.201361+00:00,2024-07-12T14:02:42.896983+00:00|2024-07-12T14:02:42.896983+00:00,5|5,Targeted Illumination in HeLa Cells | Targeted Illumination in HeLa Cells
7677817,2,1,True,2023-02-26T02:53:27.068388+00:00|2023-02-26T02:53:27.068388+00:00,2023-02-26T14:26:36.664067+00:00|2023-02-26T14:26:36.664067+00:00,2|2,"Data to reproduce figures for the paper ""The Effect of Tropical Pacific Air-sea Coupling on the Rainfall Response to Abr | Data to reproduce figures for the paper ""The Effect of Tropical Pacific Air-sea Coupling on the Rainfall Response to Abr"
7677827,2,1,True,2023-02-26T01:45:44.355203+00:00|2023-02-26T01:45:44.355203+00:00,2024-07-12T14:01:27.223299+00:00|2024-07-12T14:01:27.223299+00:00,5|5,Images of H3K9me3 Immunostain in IMR90 Cells | Images of H3K9me3 Immunostain in IMR90 Cells
7677835,2,1,True,2023-02-26T02:12:32.282040+00:00|2023-02-26T02:12:32.282040+00:00,2023-02-26T02:26:33.139277+00:00|2023-02-26T02:26:33.139277+00:00,2|2,Images of H4K8ac Immunostain in IMR90 Cells | Images of H4K8ac Immunostain in IMR90 Cells
7677856,2,1,True,2023-02-26T02:43:08.435268+00:00|2023-02-26T02:43:08.435268+00:00,2024-07-12T14:00:44.233630+00:00|2024-07-12T14:00:44.233630+00:00,5|5,Table 9. Result of absorbance measurement of  hydroxyproline standard solution at = 559 nm | Table 9. Result of absorbance measurement of  hydroxyproline standard solution at = 559 nm
7677935,2,1,True,2023-02-26T03:20:27.536329+00:00|2023-02-26T03:20:27.536329+00:00,2023-02-26T14:26:36.725562+00:00|2023-02-26T14:26:36.725562+00:00,2|2,Hydrodynamic data of Hailing Island | Hydrodynamic data of Hailing Island
7677962,2,1,True,2023-02-26T04:19:13.860336+00:00|2023-02-26T04:19:13.860336+00:00,2023-02-26T14:26:36.874732+00:00|2023-02-26T14:26:36.874732+00:00,2|2,Ganglioglioma deep transcriptomics reveals primitive neuroectoderm neural precursor-like population | Ganglioglioma deep transcriptomics reveals primitive neuroectoderm neural precursor-like population
7678253,2,1,True,2023-02-26T08:10:45.947893+00:00|2023-02-26T08:10:45.947893+00:00,2023-02-26T14:26:36.879390+00:00|2023-02-26T14:26:36.879390+00:00,2|2,In silico Antibody-Peptide Epitope prediction for Personalized cancer therapy publication data | In silico Antibody-Peptide Epitope prediction for Personalized cancer therapy publication data
7678273,2,1,True,2023-02-26T08:25:02.051921+00:00|2023-02-26T08:25:02.051921+00:00,2023-02-26T14:26:36.773932+00:00|2023-02-26T14:26:36.773932+00:00,2|2,Dataset for photothermally induced birefringence in an optical nanofiber for all-optical polarization manipulation | Dataset for photothermally induced birefringence in an optical nanofiber for all-optical polarization manipulation
7678321,2,1,True,2023-02-26T09:11:05.426679+00:00|2023-02-26T09:11:05.426679+00:00,2024-07-12T13:59:12.607435+00:00|2024-07-12T13:59:12.607435+00:00,5|5,"Supplementary material 1 from: Wu S-H, Ko JC-J, Lin R-S, Tsai W-L, Chang H-W (2023) An acoustic detection dataset of bir | Supplementary material 1 from: Wu S-H, Ko JC-J, Lin R-S, Tsai W-L, Chang H-W (2023) An acoustic detection dataset of bir"
7678325,2,1,True,2023-02-26T09:11:10.078016+00:00|2023-02-26T09:11:10.078016+00:00,2024-07-12T13:59:11.699380+00:00|2024-07-12T13:59:11.699380+00:00,5|5,"Supplementary material 2 from: Wu S-H, Ko JC-J, Lin R-S, Tsai W-L, Chang H-W (2023) An acoustic detection dataset of bir | Supplementary material 2 from: Wu S-H, Ko JC-J, Lin R-S, Tsai W-L, Chang H-W (2023) An acoustic detection dataset of bir"
7678328,2,1,True,2023-02-26T09:11:14.431487+00:00|2023-02-26T09:11:14.431487+00:00,2024-07-12T13:59:11.283589+00:00|2024-07-12T13:59:11.283589+00:00,5|5,"Supplementary material 3 from: Wu S-H, Ko JC-J, Lin R-S, Tsai W-L, Chang H-W (2023) An acoustic detection dataset of bir | Supplementary material 3 from: Wu S-H, Ko JC-J, Lin R-S, Tsai W-L, Chang H-W (2023) An acoustic detection dataset of bir"
7689054,2,1,True,2023-04-04T19:02:26.160484+00:00|2023-04-04T19:02:26.160484+00:00,2023-04-05T02:26:38.616531+00:00|2023-04-05T02:26:38.616531+00:00,2|2,Non-stationary SWM dataset | Non-stationary SWM dataset
7719030,2,1,True,2023-04-04T18:49:05.399081+00:00|2023-04-04T18:49:05.399081+00:00,2023-04-05T09:59:10.659888+00:00|2023-04-05T09:59:10.659888+00:00,6|6,SARS-CoV-2 Omicron Boosting Induces De Novo B Cell Response in Humans | SARS-CoV-2 Omicron Boosting Induces De Novo B Cell Response in Humans
7731693,2,1,True,2023-04-04T15:16:49.579344+00:00|2023-04-04T15:16:49.579344+00:00,2023-04-05T16:20:13.829979+00:00|2023-04-05T16:20:13.829979+00:00,3|3,Data from: Non-invasive Assessment of Cartilage Damage of the Human Knee using Acoustic Emission Monitoring: a Pilot Cad | Data from: Non-invasive Assessment of Cartilage Damage of the Human Knee using Acoustic Emission Monitoring: a Pilot Cad
7745603,2,1,True,2023-04-04T09:28:49.180188+00:00|2023-04-04T09:28:49.180188+00:00,2023-04-04T16:03:33.008799+00:00|2023-04-04T16:03:33.008799+00:00,4|4,CRLC: Cross-resolution national-scale land-cover mapping based on noisy label learning: a case study of China | CRLC: Cross-resolution national-scale land-cover mapping based on noisy label learning: a case study of China
7765309,2,1,True,2023-04-04T19:08:46.688080+00:00|2023-04-04T19:08:46.688080+00:00,2023-04-05T02:26:38.510060+00:00|2023-04-05T02:26:38.510060+00:00,3|3,Tracing the future of epidemics: Coincident niche distribution of host animals and disease incidence revealed climate-co | Tracing the future of epidemics: Coincident niche distribution of host animals and disease incidence revealed climate-co
7772918,2,1,True,2023-04-05T02:38:18.822466+00:00|2023-04-05T02:38:18.822466+00:00,2023-04-06T02:26:45.459582+00:00|2023-04-06T02:26:45.459582+00:00,2|2,Statcan Dialogue Dataset - Full Tables (French) | Statcan Dialogue Dataset - Full Tables (French)
7774566,2,1,True,2023-04-04T19:42:24.867034+00:00|2023-04-04T19:42:24.867034+00:00,2023-10-27T15:37:32.168045+00:00|2023-10-27T15:37:32.168045+00:00,9|9,Duke Liver Dataset (MRI) v2 | Duke Liver Dataset (MRI) v2
7777590,2,1,True,2023-04-04T16:33:19.082547+00:00|2023-04-04T16:33:19.082547+00:00,2023-04-05T02:26:39.398735+00:00|2023-04-05T02:26:39.398735+00:00,4|4,GRACIOUS - eNanoMapper database | GRACIOUS - eNanoMapper database
7780089,2,1,True,2023-04-04T07:41:16.972082+00:00|2023-04-04T07:41:16.972082+00:00,2023-04-04T16:03:33.646612+00:00|2023-04-04T16:03:33.646612+00:00,2|2,Phables v 0.2.0 benchmarking data and results | Phables v 0.2.0 benchmarking data and results
7780802,2,1,True,2023-04-04T10:47:07.500213+00:00|2023-04-04T10:47:07.500213+00:00,2024-07-12T09:57:35.095257+00:00|2024-07-12T09:57:35.095257+00:00,5|5,"Supplementary Information for ""Evolution upon leather manufacturing: comparison of the two Halobacterium salinarum strai | Supplementary Information for ""Evolution upon leather manufacturing: comparison of the two Halobacterium salinarum strai"
7786276,2,1,True,2023-04-05T03:52:27.768866+00:00|2023-04-05T03:52:27.768866+00:00,2023-04-06T02:26:46.332247+00:00|2023-04-06T02:26:46.332247+00:00,3|3,"CoastSeg: Shoreline data at 30-m spatial resolution for 5x5 degree regions of the world, in geoJSON format. | CoastSeg: Shoreline data at 30-m spatial resolution for 5x5 degree regions of the world, in geoJSON format."
7790173,2,1,True,2023-04-04T19:20:35.707977+00:00|2023-04-04T19:20:35.707977+00:00,2023-04-05T02:26:38.518626+00:00|2023-04-05T02:26:38.518626+00:00,2|2,"Supporting CESM1-SOM Output for ""Regional Precipitation Sensitivity is Sensitive to Changes in Cross-Equatorial Ocean He | Supporting CESM1-SOM Output for ""Regional Precipitation Sensitivity is Sensitive to Changes in Cross-Equatorial Ocean He"
7791532,2,1,True,2023-04-04T14:04:28.678045+00:00|2023-04-04T14:04:28.678045+00:00,2023-04-04T16:03:33.884505+00:00|2023-04-04T16:03:33.884505+00:00,2|2,CSI traces | CSI traces
7793251,2,1,True,2023-04-05T03:35:42.593001+00:00|2023-04-05T03:35:42.593001+00:00,2023-04-06T02:26:49.598752+00:00|2023-04-06T02:26:49.598752+00:00,2|2,"UniProt Human Proteome Benchmarking data for ""aaHash: recursive amino acid hashing"" | UniProt Human Proteome Benchmarking data for ""aaHash: recursive amino acid hashing"""
